Country,Code,Category,Year,GDP per capita (2015 US$),GNI per capita (2015 US$),"Services, value added per worker (2015 US$)","Industry, value added per worker (2015 US$)",Consumption expenditure per capita (2015 US$),Government expenditure on education (% of GDP),Literacy rate (% of population 15+),"Educational attainment, upper secondary (% of population 25+)","Educational attainment, Bachelor's (% of population 25+)","Educational attainment, Doctoral (% of population 25+)","CO2 emissions per $ of GDP (kg, 2015 US$)",CO2 emissions per capita (tons),Greenhouse gas emissions per capita (tons of CO2 equiv.),GDP per kg of oil equiv. of energy use (2017 PPP $),Renewable energy consumption (% of energy consumption)
Algeria,DZA,economy,1965,2031.0,1973.0,,,1118.0,,,,,,,,,,
Algeria,DZA,economy,1966,1897.0,1817.0,,,942.0,,,,,,,,,,
Algeria,DZA,economy,1967,2031.0,1979.0,,,950.0,,,,,,,,,,
Algeria,DZA,economy,1968,2200.0,2162.0,,,989.0,,,,,,,,,,
Algeria,DZA,economy,1969,2333.0,2322.0,,,1019.0,,,,,,,,,,
Algeria,DZA,economy,1970,2483.0,2429.0,,,1094.0,,,,,,,,,,
Algeria,DZA,economy,1971,2153.0,2129.0,,,1146.0,,,,,,,,,,
Algeria,DZA,economy,1972,2681.0,2662.0,,,1305.0,,,,,,,,,,
Algeria,DZA,economy,1973,2718.0,2689.0,,,1298.0,,,,,,,,,,
Algeria,DZA,economy,1974,2851.0,2825.0,,,1602.0,,,,,,,,,,
Algeria,DZA,economy,1975,2886.0,2848.0,,,1745.0,,,,,,,,,,
Algeria,DZA,economy,1976,2981.0,2928.0,,,1783.0,,,,,,,,,,
Algeria,DZA,economy,1977,3021.0,2876.0,,,1865.0,,,,,,,,,,
Algeria,DZA,economy,1978,3207.0,3076.0,,,1828.0,,,,,,,,,,
Algeria,DZA,economy,1979,3345.0,3194.0,,,2039.0,,,,,,,,,,
Algeria,DZA,economy,1980,3268.0,3120.0,,,2107.0,,,,,,,,,,
Algeria,DZA,economy,1981,3260.0,3100.0,,,2209.0,,,,,,,,,,
Algeria,DZA,economy,1982,3356.0,3205.0,,,2200.0,,,,,,,,,,
Algeria,DZA,economy,1983,3421.0,3290.0,,,2257.0,,,,,,,,,,
Algeria,DZA,economy,1984,3492.0,3381.0,,,2300.0,,,,,,,,,,
Algeria,DZA,economy,1985,3500.0,3403.0,,,2325.0,,,,,,,,,,
Algeria,DZA,economy,1986,3399.0,3316.0,,,2204.0,,,,,,,,,,
Algeria,DZA,economy,1987,3275.0,3196.0,,,2018.0,,,,,,,,,,
Algeria,DZA,economy,1988,3154.0,3051.0,,,1867.0,,,,,,,,,,
Algeria,DZA,economy,1989,3207.0,3115.0,,,1923.0,,,,,,,,,,
Algeria,DZA,economy,1990,3153.0,3061.0,,,1832.0,,,,,,,,,,
Algeria,DZA,economy,1991,3042.0,2913.0,,,1734.0,,,,,,,,,,
Algeria,DZA,economy,1992,3026.0,2924.0,,,1797.0,,,,,,,,,,
Algeria,DZA,economy,1993,2897.0,2821.0,,,1724.0,,,,,,,,,,
Algeria,DZA,economy,1994,2811.0,2726.0,,,1701.0,,,,,,,,,,
Algeria,DZA,economy,1995,2862.0,2757.0,,,1714.0,,,,,,,,,,
Algeria,DZA,economy,1996,2927.0,2816.0,,,1677.0,,,,,,,,,,
Algeria,DZA,economy,1997,2910.0,2815.0,,,1636.0,,,,,,,,,,
Algeria,DZA,economy,1998,3013.0,2927.0,,,1650.0,,,,,,,,,,
Algeria,DZA,economy,1999,3066.0,2967.0,10074.0,32889.0,1673.0,,,,,,,,,,
Algeria,DZA,economy,2000,3138.0,3014.0,10439.0,33751.0,1711.0,,,,,,,,,,
Algeria,DZA,economy,2001,3188.0,3109.0,10067.0,31386.0,1718.0,,,,,,,,,,
Algeria,DZA,economy,2002,3322.0,3216.0,10127.0,31675.0,1788.0,,,,,,,,,,
Algeria,DZA,economy,2003,3513.0,3403.0,9976.0,32567.0,1838.0,,,,,,,,,,
Algeria,DZA,economy,2004,3613.0,3482.0,9306.0,29382.0,1899.0,,,,,,,,,,
Algeria,DZA,economy,2005,3774.0,3601.0,9255.0,28342.0,1926.0,,,,,,,,,,
Algeria,DZA,economy,2006,3783.0,3634.0,9099.0,25803.0,1974.0,,,,,,,,,,
Algeria,DZA,economy,2007,3849.0,3784.0,9671.0,25066.0,2028.0,,,,,,,,,,
Algeria,DZA,economy,2008,3874.0,3828.0,9815.0,23227.0,2157.0,,,,,,,,,,
Algeria,DZA,economy,2009,3866.0,3815.0,10138.0,20970.0,2263.0,,,,,,,,,,
Algeria,DZA,economy,2010,3932.0,3903.0,10447.0,19975.0,2346.0,,,,,,,,,,
Algeria,DZA,economy,2011,3970.0,3912.0,10928.0,18925.0,2467.0,,,,,,,,,,
Algeria,DZA,economy,2012,4026.0,3956.0,11334.0,18661.0,2521.0,,,,,,,,,,
Algeria,DZA,economy,2013,4058.0,3961.0,11429.0,17158.0,2556.0,,,,,,,,,,
Algeria,DZA,economy,2014,4129.0,4022.0,12636.0,18102.0,2586.0,,,,,,,,,,
Algeria,DZA,economy,2015,4197.0,4088.0,13007.0,18182.0,2626.0,,,,,,,,,,
Algeria,DZA,economy,2016,4246.0,4193.0,12817.0,18683.0,2641.0,,,,,,,,,,
Algeria,DZA,economy,2017,4218.0,4145.0,13086.0,18590.0,2647.0,,,,,,,,,,
Algeria,DZA,economy,2018,4188.0,4075.0,13299.0,17953.0,2667.0,,,,,,,,,,
Algeria,DZA,economy,2019,4153.0,4045.0,13342.0,17747.0,2671.0,,,,,,,,,,
Algeria,DZA,economy,2020,3874.0,3789.0,,,2570.0,,,,,,,,,,
Algeria,DZA,economy,2021,3939.0,3856.0,,,2604.0,,,,,,,,,,
Algeria,DZA,economy,2022,3996.0,,,,2616.0,,,,,,,,,,
Algeria,DZA,education,1960,,,,,,,,,,,,,,,
Algeria,DZA,education,1961,,,,,,,,,,,,,,,
Algeria,DZA,education,1962,,,,,,,,,,,,,,,
Algeria,DZA,education,1963,,,,,,,,,,,,,,,
Algeria,DZA,education,1964,,,,,,,,,,,,,,,
Algeria,DZA,education,1965,,,,,,,,,,,,,,,
Algeria,DZA,education,1966,,,,,,,,,,,,,,,
Algeria,DZA,education,1967,,,,,,,,,,,,,,,
Algeria,DZA,education,1968,,,,,,,,,,,,,,,
Algeria,DZA,education,1969,,,,,,,,,,,,,,,
Algeria,DZA,education,1970,,,,,,,,,,,,,,,
Algeria,DZA,education,1971,,,,,,,,0.32,,,,,,,
Algeria,DZA,education,1972,,,,,,,,,,,,,,,
Algeria,DZA,education,1973,,,,,,,,,,,,,,,
Algeria,DZA,education,1974,,,,,,,,,,,,,,,
Algeria,DZA,education,1975,,,,,,,,,,,,,,,
Algeria,DZA,education,1976,,,,,,,,,,,,,,,
Algeria,DZA,education,1977,,,,,,,,,,,,,,,
Algeria,DZA,education,1978,,,,,,,,,,,,,,,
Algeria,DZA,education,1979,,,,,,7.18,,,,,,,,,
Algeria,DZA,education,1980,,,,,,6.6,,,,,,,,,
Algeria,DZA,education,1981,,,,,,,,,,,,,,,
Algeria,DZA,education,1982,,,,,,,,,,,,,,,
Algeria,DZA,education,1983,,,,,,,,,,,,,,,
Algeria,DZA,education,1984,,,,,,,,,,,,,,,
Algeria,DZA,education,1985,,,,,,,,,,,,,,,
Algeria,DZA,education,1986,,,,,,,,,,,,,,,
Algeria,DZA,education,1987,,,,,,,49.63,,,,,,,,
Algeria,DZA,education,1988,,,,,,,,,,,,,,,
Algeria,DZA,education,1989,,,,,,,,,,,,,,,
Algeria,DZA,education,1990,,,,,,,,,,,,,,,
Algeria,DZA,education,1991,,,,,,,,,,,,,,,
Algeria,DZA,education,1992,,,,,,,,,,,,,,,
Algeria,DZA,education,1993,,,,,,,,,,,,,,,
Algeria,DZA,education,1994,,,,,,,,,,,,,,,
Algeria,DZA,education,1995,,,,,,,,,,,,,,,
Algeria,DZA,education,1996,,,,,,,,,,,,,,,
Algeria,DZA,education,1997,,,,,,,,,,,,,,,
Algeria,DZA,education,1998,,,,,,,,,,,,,,,
Algeria,DZA,education,1999,,,,,,,,,,,,,,,
Algeria,DZA,education,2000,,,,,,,,,,,,,,,
Algeria,DZA,education,2001,,,,,,,,,,,,,,,
Algeria,DZA,education,2002,,,,,,,69.87,,,,,,,,
Algeria,DZA,education,2003,,,,,,,,,,,,,,,
Algeria,DZA,education,2004,,,,,,,,,,,,,,,
Algeria,DZA,education,2005,,,,,,,,,,,,,,,
Algeria,DZA,education,2006,,,,,,,72.65,24.15,,,,,,,
Algeria,DZA,education,2007,,,,,,,,,,,,,,,
Algeria,DZA,education,2008,,,,,,4.34,75.14,25.42,,,,,,,
Algeria,DZA,education,2009,,,,,,,,,,,,,,,
Algeria,DZA,education,2010,,,,,,,,,,,,,,,
Algeria,DZA,education,2011,,,,,,,,,,,,,,,
Algeria,DZA,education,2012,,,,,,7.64,,,,,,,,,
Algeria,DZA,education,2013,,,,,,7.29,,,,,,,,,
Algeria,DZA,education,2014,,,,,,7.32,,,,,,,,,
Algeria,DZA,education,2015,,,,,,7.96,,,,,,,,,
Algeria,DZA,education,2016,,,,,,7.34,,,,,,,,,
Algeria,DZA,education,2017,,,,,,6.4,,,,,,,,,
Algeria,DZA,education,2018,,,,,,6.32,81.41,,,,,,,,
Algeria,DZA,education,2019,,,,,,6.04,,24.11,11.44,,,,,,
Algeria,DZA,education,2020,,,,,,7.04,,,,,,,,,
Algeria,DZA,education,2021,,,,,,6.3,,,,,,,,,
Algeria,DZA,education,2022,,,,,,,,,,,,,,,
Algeria,DZA,environment,1960,,,,,,,,,,,,,,,
Algeria,DZA,environment,1961,,,,,,,,,,,,,,,
Algeria,DZA,environment,1962,,,,,,,,,,,,,,,
Algeria,DZA,environment,1963,,,,,,,,,,,,,,,
Algeria,DZA,environment,1964,,,,,,,,,,,,,,,
Algeria,DZA,environment,1965,,,,,,,,,,,,,,,
Algeria,DZA,environment,1966,,,,,,,,,,,,,,,
Algeria,DZA,environment,1967,,,,,,,,,,,,,,,
Algeria,DZA,environment,1968,,,,,,,,,,,,,,,
Algeria,DZA,environment,1969,,,,,,,,,,,,,,,
Algeria,DZA,environment,1970,,,,,,,,,,,,,,,
Algeria,DZA,environment,1971,,,,,,,,,,,,,,,
Algeria,DZA,environment,1972,,,,,,,,,,,,,,,
Algeria,DZA,environment,1973,,,,,,,,,,,,,,,
Algeria,DZA,environment,1974,,,,,,,,,,,,,,,
Algeria,DZA,environment,1975,,,,,,,,,,,,,,,
Algeria,DZA,environment,1976,,,,,,,,,,,,,,,
Algeria,DZA,environment,1977,,,,,,,,,,,,,,,
Algeria,DZA,environment,1978,,,,,,,,,,,,,,,
Algeria,DZA,environment,1979,,,,,,,,,,,,,,,
Algeria,DZA,environment,1980,,,,,,,,,,,,,,,
Algeria,DZA,environment,1981,,,,,,,,,,,,,,,
Algeria,DZA,environment,1982,,,,,,,,,,,,,,,
Algeria,DZA,environment,1983,,,,,,,,,,,,,,,
Algeria,DZA,environment,1984,,,,,,,,,,,,,,,
Algeria,DZA,environment,1985,,,,,,,,,,,,,,,
Algeria,DZA,environment,1986,,,,,,,,,,,,,,,
Algeria,DZA,environment,1987,,,,,,,,,,,,,,,
Algeria,DZA,environment,1988,,,,,,,,,,,,,,,
Algeria,DZA,environment,1989,,,,,,,,,,,,,,,
Algeria,DZA,environment,1990,,,,,,,,,,,0.78,2.47,4.79,10.16,0.18
Algeria,DZA,environment,1991,,,,,,,,,,,0.84,2.54,4.82,9.49,0.32
Algeria,DZA,environment,1992,,,,,,,,,,,0.83,2.5,4.73,9.43,0.29
Algeria,DZA,environment,1993,,,,,,,,,,,0.91,2.64,4.93,9.2,0.48
Algeria,DZA,environment,1994,,,,,,,,,,,0.94,2.63,4.91,9.46,0.4
Algeria,DZA,environment,1995,,,,,,,,,,,0.94,2.68,5.04,9.41,0.42
Algeria,DZA,environment,1996,,,,,,,,,,,0.9,2.63,5.08,10.12,0.39
Algeria,DZA,environment,1997,,,,,,,,,,,0.87,2.53,4.97,9.98,0.47
Algeria,DZA,environment,1998,,,,,,,,,,,0.83,2.49,4.96,10.14,0.54
Algeria,DZA,environment,1999,,,,,,,,,,,0.83,2.55,5.03,9.8,0.51
Algeria,DZA,environment,2000,,,,,,,,,,,0.83,2.6,5.26,10.02,0.43
Algeria,DZA,environment,2001,,,,,,,,,,,0.79,2.52,5.1,10.3,0.43
Algeria,DZA,environment,2002,,,,,,,,,,,0.78,2.61,5.24,10.16,0.51
Algeria,DZA,environment,2003,,,,,,,,,,,0.78,2.75,5.58,10.25,0.47
Algeria,DZA,environment,2004,,,,,,,,,,,0.76,2.75,5.62,10.56,0.44
Algeria,DZA,environment,2005,,,,,,,,,,,0.76,2.86,5.77,10.74,0.58
Algeria,DZA,environment,2006,,,,,,,,,,,0.79,2.99,5.91,10.2,0.41
Algeria,DZA,environment,2007,,,,,,,,,,,0.79,3.02,5.91,9.94,0.41
Algeria,DZA,environment,2008,,,,,,,,,,,0.8,3.12,5.96,10.06,0.3
Algeria,DZA,environment,2009,,,,,,,,,,,0.82,3.19,5.91,9.35,0.31
Algeria,DZA,environment,2010,,,,,,,,,,,0.81,3.18,5.88,9.85,0.26
Algeria,DZA,environment,2011,,,,,,,,,,,0.83,3.31,5.92,9.71,0.18
Algeria,DZA,environment,2012,,,,,,,,,,,0.9,3.62,6.3,9.14,0.18
Algeria,DZA,environment,2013,,,,,,,,,,,0.9,3.66,6.31,9.07,0.13
Algeria,DZA,environment,2014,,,,,,,,,,,0.92,3.81,6.51,8.67,0.07
Algeria,DZA,environment,2015,,,,,,,,,,,0.94,3.95,6.62,,0.06
Algeria,DZA,environment,2016,,,,,,,,,,,0.9,3.83,6.52,,0.08
Algeria,DZA,environment,2017,,,,,,,,,,,0.91,3.83,6.46,,0.14
Algeria,DZA,environment,2018,,,,,,,,,,,0.94,3.92,6.54,,0.19
Algeria,DZA,environment,2019,,,,,,,,,,,0.96,3.99,6.54,,0.16
Algeria,DZA,environment,2020,,,,,,,,,,,0.96,3.72,6.14,,0.15
Algeria,DZA,environment,2021,,,,,,,,,,,,,,,
Algeria,DZA,environment,2022,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1960,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1961,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1962,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1963,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1964,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1965,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1966,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1967,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1968,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1969,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1970,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1971,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1972,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1973,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1974,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1975,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1976,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1977,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1978,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1979,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1980,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1981,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1982,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1983,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1984,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1985,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1986,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1987,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1988,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1989,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1990,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1991,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1992,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1993,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1994,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1995,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1996,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1997,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1998,,,,,,,,,,,,,,,
American Samoa,ASM,economy,1999,,,,,,,,,,,,,,,
American Samoa,ASM,economy,2000,,,,,,,,,,,,,,,
American Samoa,ASM,economy,2001,,,,,,,,,,,,,,,
American Samoa,ASM,economy,2002,12804.0,,,,,,,,,,,,,,
American Samoa,ASM,economy,2003,12981.0,,,,,,,,,,,,,,
American Samoa,ASM,economy,2004,13105.0,,,,,,,,,,,,,,
American Samoa,ASM,economy,2005,13136.0,,,,,,,,,,,,,,
American Samoa,ASM,economy,2006,12691.0,,,,,,,,,,,,,,
American Samoa,ASM,economy,2007,13030.0,,,,,,,,,,,,,,
American Samoa,ASM,economy,2008,12795.0,,,,,,,,,,,,,,
American Samoa,ASM,economy,2009,12378.0,,,,,,,,,,,,,,
American Samoa,ASM,economy,2010,12532.0,,,,,,,,,,,,,,
American Samoa,ASM,economy,2011,12657.0,,,,,,,,,,,,,,
American Samoa,ASM,economy,2012,12248.0,,,,,,,,,,,,,,
American Samoa,ASM,economy,2013,12098.0,,,,,,,,,,,,,,
American Samoa,ASM,economy,2014,12495.0,,,,,,,,,,,,,,
American Samoa,ASM,economy,2015,13102.0,,,,,,,,,,,,,,
American Samoa,ASM,economy,2016,13116.0,,,,,,,,,,,,,,
American Samoa,ASM,economy,2017,12443.0,,,,,,,,,,,,,,
American Samoa,ASM,economy,2018,13049.0,,,,,,,,,,,,,,
American Samoa,ASM,economy,2019,13288.0,,,,,,,,,,,,,,
American Samoa,ASM,economy,2020,14304.0,,,,,,,,,,,,,,
American Samoa,ASM,economy,2021,14396.0,,,,,,,,,,,,,,
American Samoa,ASM,economy,2022,,,,,,,,,,,,,,,
American Samoa,ASM,education,1960,,,,,,,,,,,,,,,
American Samoa,ASM,education,1961,,,,,,,,,,,,,,,
American Samoa,ASM,education,1962,,,,,,,,,,,,,,,
American Samoa,ASM,education,1963,,,,,,,,,,,,,,,
American Samoa,ASM,education,1964,,,,,,,,,,,,,,,
American Samoa,ASM,education,1965,,,,,,,,,,,,,,,
American Samoa,ASM,education,1966,,,,,,,,,,,,,,,
American Samoa,ASM,education,1967,,,,,,,,,,,,,,,
American Samoa,ASM,education,1968,,,,,,,,,,,,,,,
American Samoa,ASM,education,1969,,,,,,,,,,,,,,,
American Samoa,ASM,education,1970,,,,,,,,,,,,,,,
American Samoa,ASM,education,1971,,,,,,,,,,,,,,,
American Samoa,ASM,education,1972,,,,,,,,,,,,,,,
American Samoa,ASM,education,1973,,,,,,,,,,,,,,,
American Samoa,ASM,education,1974,,,,,,,,36.07,,,,,,,
American Samoa,ASM,education,1975,,,,,,,,,,,,,,,
American Samoa,ASM,education,1976,,,,,,,,,,,,,,,
American Samoa,ASM,education,1977,,,,,,,,,,,,,,,
American Samoa,ASM,education,1978,,,,,,,,,,,,,,,
American Samoa,ASM,education,1979,,,,,,,,,,,,,,,
American Samoa,ASM,education,1980,,,,,,,97.34,42.1,,,,,,,
American Samoa,ASM,education,1981,,,,,,,,,,,,,,,
American Samoa,ASM,education,1982,,,,,,,,,,,,,,,
American Samoa,ASM,education,1983,,,,,,,,,,,,,,,
American Samoa,ASM,education,1984,,,,,,,,,,,,,,,
American Samoa,ASM,education,1985,,,,,,,,,,,,,,,
American Samoa,ASM,education,1986,,,,,,,,,,,,,,,
American Samoa,ASM,education,1987,,,,,,,,,,,,,,,
American Samoa,ASM,education,1988,,,,,,,,,,,,,,,
American Samoa,ASM,education,1989,,,,,,,,,,,,,,,
American Samoa,ASM,education,1990,,,,,,,,,,,,,,,
American Samoa,ASM,education,1991,,,,,,,,,,,,,,,
American Samoa,ASM,education,1992,,,,,,,,,,,,,,,
American Samoa,ASM,education,1993,,,,,,,,,,,,,,,
American Samoa,ASM,education,1994,,,,,,,,,,,,,,,
American Samoa,ASM,education,1995,,,,,,,,,,,,,,,
American Samoa,ASM,education,1996,,,,,,,,,,,,,,,
American Samoa,ASM,education,1997,,,,,,,,,,,,,,,
American Samoa,ASM,education,1998,,,,,,,,,,,,,,,
American Samoa,ASM,education,1999,,,,,,,,,,,,,,,
American Samoa,ASM,education,2000,,,,,,,,,,,,,,,
American Samoa,ASM,education,2001,,,,,,,,,,,,,,,
American Samoa,ASM,education,2002,,,,,,,,,,,,,,,
American Samoa,ASM,education,2003,,,,,,,,,,,,,,,
American Samoa,ASM,education,2004,,,,,,,,,,,,,,,
American Samoa,ASM,education,2005,,,,,,,,,,,,,,,
American Samoa,ASM,education,2006,,,,,,14.72,,,,,,,,,
American Samoa,ASM,education,2007,,,,,,,,,,,,,,,
American Samoa,ASM,education,2008,,,,,,,,,,,,,,,
American Samoa,ASM,education,2009,,,,,,,,,,,,,,,
American Samoa,ASM,education,2010,,,,,,,,,,,,,,,
American Samoa,ASM,education,2011,,,,,,,,,,,,,,,
American Samoa,ASM,education,2012,,,,,,,,,,,,,,,
American Samoa,ASM,education,2013,,,,,,,,,,,,,,,
American Samoa,ASM,education,2014,,,,,,,,,,,,,,,
American Samoa,ASM,education,2015,,,,,,,,,,,,,,,
American Samoa,ASM,education,2016,,,,,,,,,,,,,,,
American Samoa,ASM,education,2017,,,,,,,,,,,,,,,
American Samoa,ASM,education,2018,,,,,,,,,,,,,,,
American Samoa,ASM,education,2019,,,,,,,,,,,,,,,
American Samoa,ASM,education,2020,,,,,,,,,,,,,,,
American Samoa,ASM,education,2021,,,,,,,,,,,,,,,
American Samoa,ASM,education,2022,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1960,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1961,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1962,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1963,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1964,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1965,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1966,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1967,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1968,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1969,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1970,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1971,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1972,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1973,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1974,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1975,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1976,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1977,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1978,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1979,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1980,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1981,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1982,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1983,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1984,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1985,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1986,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1987,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1988,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1989,,,,,,,,,,,,,,,
American Samoa,ASM,environment,1990,,,,,,,,,,,,,,,0.01
American Samoa,ASM,environment,1991,,,,,,,,,,,,,,,0.01
American Samoa,ASM,environment,1992,,,,,,,,,,,,,,,0.01
American Samoa,ASM,environment,1993,,,,,,,,,,,,,,,0.01
American Samoa,ASM,environment,1994,,,,,,,,,,,,,,,0.01
American Samoa,ASM,environment,1995,,,,,,,,,,,,,,,0.01
American Samoa,ASM,environment,1996,,,,,,,,,,,,,,,0.01
American Samoa,ASM,environment,1997,,,,,,,,,,,,,,,0.01
American Samoa,ASM,environment,1998,,,,,,,,,,,,,,,0.01
American Samoa,ASM,environment,1999,,,,,,,,,,,,,,,0.01
American Samoa,ASM,environment,2000,,,,,,,,,,,,,,,0.01
American Samoa,ASM,environment,2001,,,,,,,,,,,,,,,0.01
American Samoa,ASM,environment,2002,,,,,,,,,,,,,,,0.01
American Samoa,ASM,environment,2003,,,,,,,,,,,,,,,0.01
American Samoa,ASM,environment,2004,,,,,,,,,,,,,,,0.01
American Samoa,ASM,environment,2005,,,,,,,,,,,,,,,0.01
American Samoa,ASM,environment,2006,,,,,,,,,,,,,,,0.01
American Samoa,ASM,environment,2007,,,,,,,,,,,,,,,0.01
American Samoa,ASM,environment,2008,,,,,,,,,,,,,,,0.01
American Samoa,ASM,environment,2009,,,,,,,,,,,,,,,0.01
American Samoa,ASM,environment,2010,,,,,,,,,,,,,,,0.01
American Samoa,ASM,environment,2011,,,,,,,,,,,,,,,0.01
American Samoa,ASM,environment,2012,,,,,,,,,,,,,,,0.14
American Samoa,ASM,environment,2013,,,,,,,,,,,,,,,0.24
American Samoa,ASM,environment,2014,,,,,,,,,,,,,,,0.23
American Samoa,ASM,environment,2015,,,,,,,,,,,,,,,0.23
American Samoa,ASM,environment,2016,,,,,,,,,,,,,,,0.3
American Samoa,ASM,environment,2017,,,,,,,,,,,,,,,0.49
American Samoa,ASM,environment,2018,,,,,,,,,,,,,,,0.49
American Samoa,ASM,environment,2019,,,,,,,,,,,,,,,0.5
American Samoa,ASM,environment,2020,,,,,,,,,,,,,,,0.51
American Samoa,ASM,environment,2021,,,,,,,,,,,,,,,0.52
American Samoa,ASM,environment,2022,,,,,,,,,,,,,,,
Andorra,AND,economy,1960,,,,,,,,,,,,,,,
Andorra,AND,economy,1961,,,,,,,,,,,,,,,
Andorra,AND,economy,1962,,,,,,,,,,,,,,,
Andorra,AND,economy,1963,,,,,,,,,,,,,,,
Andorra,AND,economy,1964,,,,,,,,,,,,,,,
Andorra,AND,economy,1965,,,,,,,,,,,,,,,
Andorra,AND,economy,1966,,,,,,,,,,,,,,,
Andorra,AND,economy,1967,,,,,,,,,,,,,,,
Andorra,AND,economy,1968,,,,,,,,,,,,,,,
Andorra,AND,economy,1969,,,,,,,,,,,,,,,
Andorra,AND,economy,1970,43259.0,,,,,,,,,,,,,,
Andorra,AND,economy,1971,42166.0,,,,,,,,,,,,,,
Andorra,AND,economy,1972,42587.0,,,,,,,,,,,,,,
Andorra,AND,economy,1973,42966.0,,,,,,,,,,,,,,
Andorra,AND,economy,1974,42570.0,,,,,,,,,,,,,,
Andorra,AND,economy,1975,40266.0,,,,,,,,,,,,,,
Andorra,AND,economy,1976,39248.0,,,,,,,,,,,,,,
Andorra,AND,economy,1977,38204.0,,,,,,,,,,,,,,
Andorra,AND,economy,1978,36829.0,,,,,,,,,,,,,,
Andorra,AND,economy,1979,35152.0,,,,,,,,,,,,,,
Andorra,AND,economy,1980,34446.0,,,,,,,,,,,,,,
Andorra,AND,economy,1981,33121.0,,,,,,,,,,,,,,
Andorra,AND,economy,1982,32134.0,,,,,,,,,,,,,,
Andorra,AND,economy,1983,31220.0,,,,,,,,,,,,,,
Andorra,AND,economy,1984,30459.0,,,,,,,,,,,,,,
Andorra,AND,economy,1985,30008.0,,,,,,,,,,,,,,
Andorra,AND,economy,1986,29764.0,,,,,,,,,,,,,,
Andorra,AND,economy,1987,30076.0,,,,,,,,,,,,,,
